"Step","2023_10_16__094646 - hinter_latency","2023_10_16__094646 - hinter_latency__MIN","2023_10_16__094646 - hinter_latency__MAX","2023_10_16__094646 - test_query","2023_10_16__094646 - test_query__MIN","2023_10_16__094646 - test_query__MAX","2023_10_16__094646 - epoch","2023_10_16__094646 - epoch__MIN","2023_10_16__094646 - epoch__MAX","2023_10_16__094646 - pg_lateny","2023_10_16__094646 - pg_lateny__MIN","2023_10_16__094646 - pg_lateny__MAX"
"2165","1.983061","1.983061","1.983061","0","0","0","0","0","0","1.96607","1.96607","1.96607"
"2166","0.167563","0.167563","0.167563","0","0","0","0","0","0","0.16589199999999998","0.16589199999999998","0.16589199999999998"
"2167","0.135988","0.135988","0.135988","0","0","0","0","0","0","0.137125","0.137125","0.137125"
"2168","0.20005699999999998","0.20005699999999998","0.20005699999999998","0","0","0","0","0","0","0.203377","0.203377","0.203377"
"2169","0.10307","0.10307","0.10307","0","0","0","0","0","0","0.111053","0.111053","0.111053"
"2170","3.0474810000000003","3.0474810000000003","3.0474810000000003","0","0","0","0","0","0","2.913131","2.913131","2.913131"
"2171","3.881514","3.881514","3.881514","0","0","0","0","0","0","3.862724","3.862724","3.862724"
"2172","1.171128","1.171128","1.171128","0","0","0","0","0","0","1.188204","1.188204","1.188204"
"2173","0.125311","0.125311","0.125311","0","0","0","0","0","0","0.12548900000000002","0.12548900000000002","0.12548900000000002"
"2174","2.756726","2.756726","2.756726","0","0","0","0","0","0","2.70247","2.70247","2.70247"
"2175","0.15422999999999998","0.15422999999999998","0.15422999999999998","0","0","0","0","0","0","0.15449100000000002","0.15449100000000002","0.15449100000000002"
"2176","0.058042","0.058042","0.058042","0","0","0","0","0","0","0.058886","0.058886","0.058886"
"2177","0.6298440000000001","0.6298440000000001","0.6298440000000001","0","0","0","0","0","0","0.635656","0.635656","0.635656"
"2178","0.233838","0.233838","0.233838","0","0","0","0","0","0","0.229353","0.229353","0.229353"
"2179","4.249753","4.249753","4.249753","0","0","0","0","0","0","4.291345000000001","4.291345000000001","4.291345000000001"
"2180","0.043675","0.043675","0.043675","0","0","0","0","0","0","0.043342","0.043342","0.043342"
"2181","0.215275","0.215275","0.215275","0","0","0","0","0","0","0.21271199999999998","0.21271199999999998","0.21271199999999998"
"2182","0.212338","0.212338","0.212338","0","0","0","0","0","0","0.217682","0.217682","0.217682"
"2183","0.052341","0.052341","0.052341","0","0","0","0","0","0","0.044712","0.044712","0.044712"
"2184","0.0046559999999999995","0.0046559999999999995","0.0046559999999999995","0","0","0","0","0","0","0.004668","0.004668","0.004668"
"2185","0.074495","0.074495","0.074495","0","0","0","0","0","0","0.074865","0.074865","0.074865"
"2186","0.037689999999999994","0.037689999999999994","0.037689999999999994","0","0","0","0","0","0","0.038404","0.038404","0.038404"
"2187","5.183972","5.183972","5.183972","0","0","0","0","0","0","5.149662","5.149662","5.149662"
"2188","0.219607","0.219607","0.219607","0","0","0","0","0","0","0.221811","0.221811","0.221811"
"2189","1.057708","1.057708","1.057708","0","0","0","0","0","0","1.045194","1.045194","1.045194"
"2190","0.384443","0.384443","0.384443","0","0","0","0","0","0","0.383707","0.383707","0.383707"
"2191","0.14574199999999998","0.14574199999999998","0.14574199999999998","0","0","0","0","0","0","0.147066","0.147066","0.147066"
"2192","0.845934","0.845934","0.845934","0","0","0","0","0","0","0.818837","0.818837","0.818837"
"2193","0.11006","0.11006","0.11006","0","0","0","0","0","0","0.10391500000000001","0.10391500000000001","0.10391500000000001"
"2194","1.362819","1.362819","1.362819","0","0","0","0","0","0","1.375938","1.375938","1.375938"
"2195","0.208792","0.208792","0.208792","0","0","0","0","0","0","0.209554","0.209554","0.209554"
"2196","0.072975","0.072975","0.072975","0","0","0","0","0","0","0.075046","0.075046","0.075046"
"2197","0.18784","0.18784","0.18784","0","0","0","0","0","0","0.188444","0.188444","0.188444"
"2198","8.799903","8.799903","8.799903","0","0","0","0","0","0","8.764385","8.764385","8.764385"
"2199","5.687526","5.687526","5.687526","0","0","0","0","0","0","5.693393","5.693393","5.693393"
"2200","0.228916","0.228916","0.228916","0","0","0","0","0","0","0.204087","0.204087","0.204087"
"2201","0.015474","0.015474","0.015474","0","0","0","0","0","0","0.015509","0.015509","0.015509"
"2202","0.601997","0.601997","0.601997","0","0","0","0","0","0","0.607486","0.607486","0.607486"
"2203","0.392517","0.392517","0.392517","0","0","0","0","0","0","0.39391000000000004","0.39391000000000004","0.39391000000000004"
"2204","0.10512099999999999","0.10512099999999999","0.10512099999999999","0","0","0","0","0","0","0.106777","0.106777","0.106777"
"2205","0.083807","0.083807","0.083807","0","0","0","0","0","0","0.08769199999999999","0.08769199999999999","0.08769199999999999"
"2206","0.064844","0.064844","0.064844","0","0","0","0","0","0","0.068077","0.068077","0.068077"
"2207","3.7018180000000003","3.7018180000000003","3.7018180000000003","0","0","0","0","0","0","3.767638","3.767638","3.767638"
"2208","3.6023449999999997","3.6023449999999997","3.6023449999999997","0","0","0","0","0","0","3.954989","3.954989","3.954989"
"2209","0.048232","0.048232","0.048232","0","0","0","0","0","0","0.048576999999999995","0.048576999999999995","0.048576999999999995"
"2210","0.141262","0.141262","0.141262","0","0","0","0","0","0","0.139773","0.139773","0.139773"
"2211","0.688701","0.688701","0.688701","0","0","0","0","0","0","0.6666259999999999","0.6666259999999999","0.6666259999999999"
"2212","0.6841090000000001","0.6841090000000001","0.6841090000000001","0","0","0","0","0","0","0.622457","0.622457","0.622457"
"2213","0.13247399999999998","0.13247399999999998","0.13247399999999998","0","0","0","0","0","0","0.131351","0.131351","0.131351"
"2214","1.932907","1.932907","1.932907","0","0","0","0","0","0","1.903483","1.903483","1.903483"
"2215","0.056104999999999995","0.056104999999999995","0.056104999999999995","0","0","0","0","0","0","0.057829","0.057829","0.057829"
"2216","0.023542999999999998","0.023542999999999998","0.023542999999999998","0","0","0","0","0","0","0.02472","0.02472","0.02472"
"2217","1.790789","1.790789","1.790789","0","0","0","0","0","0","1.75978","1.75978","1.75978"
"2218","0.036101","0.036101","0.036101","0","0","0","0","0","0","0.044208","0.044208","0.044208"
"2219","0.116326","0.116326","0.116326","0","0","0","0","0","0","0.111116","0.111116","0.111116"
"2220","0.158796","0.158796","0.158796","0","0","0","0","0","0","0.160082","0.160082","0.160082"
"2221","0.248339","0.248339","0.248339","0","0","0","0","0","0","0.24873900000000002","0.24873900000000002","0.24873900000000002"
"2222","2.4975140000000002","2.4975140000000002","2.4975140000000002","0","0","0","0","0","0","2.539701","2.539701","2.539701"
"2223","0.118473","0.118473","0.118473","0","0","0","0","0","0","0.12224800000000001","0.12224800000000001","0.12224800000000001"
"2224","0.614302","0.614302","0.614302","0","0","0","0","0","0","0.6158920000000001","0.6158920000000001","0.6158920000000001"
"2225","8.005265999999999","8.005265999999999","8.005265999999999","0","0","0","0","0","0","7.983649000000001","7.983649000000001","7.983649000000001"
"2226","0.530024","0.530024","0.530024","0","0","0","0","0","0","0.6154919999999999","0.6154919999999999","0.6154919999999999"
"2227","6.198238","6.198238","6.198238","0","0","0","0","0","0","5.707537","5.707537","5.707537"
"2228","0.5357179999999999","0.5357179999999999","0.5357179999999999","0","0","0","0","0","0","0.535566","0.535566","0.535566"
"2229","0.149565","0.149565","0.149565","0","0","0","0","0","0","0.148028","0.148028","0.148028"
"2230","0.18079800000000001","0.18079800000000001","0.18079800000000001","0","0","0","0","0","0","0.179893","0.179893","0.179893"
"2231","3.331003","3.331003","3.331003","0","0","0","0","0","0","3.7322130000000002","3.7322130000000002","3.7322130000000002"
"2232","0.510221","0.510221","0.510221","0","0","0","0","0","0","0.522113","0.522113","0.522113"
"2233","0.766456","0.766456","0.766456","0","0","0","0","0","0","0.7569","0.7569","0.7569"
"2234","2.191423","2.191423","2.191423","0","0","0","0","0","0","2.283694","2.283694","2.283694"
"2235","0.068247","0.068247","0.068247","0","0","0","0","0","0","0.068001","0.068001","0.068001"
"2236","0.6109199999999999","0.6109199999999999","0.6109199999999999","0","0","0","0","0","0","0.621331","0.621331","0.621331"
"2237","0.241054","0.241054","0.241054","0","0","0","0","0","0","0.243293","0.243293","0.243293"
"2238","0.397993","0.397993","0.397993","0","0","0","0","0","0","0.39636099999999996","0.39636099999999996","0.39636099999999996"
"2239","0.41224","0.41224","0.41224","0","0","0","0","0","0","0.403508","0.403508","0.403508"
"2240","2.692362","2.692362","2.692362","0","0","0","0","0","0","2.709222","2.709222","2.709222"
"2241","6.193722","6.193722","6.193722","0","0","0","0","0","0","6.153217","6.153217","6.153217"
"2242","2.220652","2.220652","2.220652","0","0","0","0","0","0","1.992299","1.992299","1.992299"
"2243","4.924485","4.924485","4.924485","0","0","0","0","0","0","4.854601","4.854601","4.854601"
"2244","0.105798","0.105798","0.105798","0","0","0","0","0","0","0.105602","0.105602","0.105602"
"2245","0.035069","0.035069","0.035069","0","0","0","0","0","0","0.048101","0.048101","0.048101"
"2246","0.216027","0.216027","0.216027","0","0","0","0","0","0","0.23169399999999998","0.23169399999999998","0.23169399999999998"
"2247","5.281915","5.281915","5.281915","0","0","0","0","0","0","5.1902550000000005","5.1902550000000005","5.1902550000000005"
"2248","0.210981","0.210981","0.210981","0","0","0","0","0","0","0.21813300000000002","0.21813300000000002","0.21813300000000002"
"2249","1.952673","1.952673","1.952673","0","0","0","0","0","0","1.9629649999999998","1.9629649999999998","1.9629649999999998"
"2250","1.326763","1.326763","1.326763","0","0","0","0","0","0","1.326624","1.326624","1.326624"
"2251","8.991233","8.991233","8.991233","0","0","0","0","0","0","8.929952","8.929952","8.929952"
"2252","2.318206","2.318206","2.318206","0","0","0","0","0","0","2.3433710000000003","2.3433710000000003","2.3433710000000003"
"2253","0.396524","0.396524","0.396524","0","0","0","0","0","0","0.396173","0.396173","0.396173"
"2254","0.8453440000000001","0.8453440000000001","0.8453440000000001","0","0","0","0","0","0","0.8437279999999999","0.8437279999999999","0.8437279999999999"
"2255","3.667833","3.667833","3.667833","0","0","0","0","0","0","3.684842","3.684842","3.684842"
"2256","0.113468","0.113468","0.113468","0","0","0","0","0","0","0.114775","0.114775","0.114775"
"2257","0.868291","0.868291","0.868291","0","0","0","0","0","0","0.878952","0.878952","0.878952"
"2258","2.421394","2.421394","2.421394","0","0","0","0","0","0","2.3577109999999997","2.3577109999999997","2.3577109999999997"
"2259","0.30102100000000004","0.30102100000000004","0.30102100000000004","0","0","0","0","0","0","0.316145","0.316145","0.316145"
"2260","0.079792","0.079792","0.079792","0","0","0","0","0","0","0.080384","0.080384","0.080384"
"2261","0.123046","0.123046","0.123046","0","0","0","0","0","0","0.122863","0.122863","0.122863"
"2262","1.996833","1.996833","1.996833","0","0","0","0","0","0","2.473578","2.473578","2.473578"
"2263","2.956037","2.956037","2.956037","0","0","0","0","0","0","2.938903","2.938903","2.938903"
"2264","1.474855","1.474855","1.474855","0","0","0","0","0","0","1.396576","1.396576","1.396576"
"2265","0.23732599999999998","0.23732599999999998","0.23732599999999998","0","0","0","0","0","0","0.236307","0.236307","0.236307"
"2266","0.42519999999999997","0.42519999999999997","0.42519999999999997","0","0","0","0","0","0","0.446454","0.446454","0.446454"
"2267","0.019404","0.019404","0.019404","0","0","0","0","0","0","0.019175","0.019175","0.019175"
"2268","0.053203","0.053203","0.053203","0","0","0","0","0","0","0.053111","0.053111","0.053111"
"2269","0.6360410000000001","0.6360410000000001","0.6360410000000001","0","0","0","0","0","0","0.635168","0.635168","0.635168"
"2270","0.432519","0.432519","0.432519","0","0","0","0","0","0","0.430744","0.430744","0.430744"
"2271","0.056375999999999996","0.056375999999999996","0.056375999999999996","0","0","0","0","0","0","0.057362","0.057362","0.057362"
"2272","0.089025","0.089025","0.089025","0","0","0","0","0","0","0.087399","0.087399","0.087399"
"2273","4.871211000000001","4.871211000000001","4.871211000000001","0","0","0","0","0","0","4.872872","4.872872","4.872872"
"2274","0.960039","0.960039","0.960039","0","0","0","0","0","0","0.9609880000000001","0.9609880000000001","0.9609880000000001"
"2275","0.271604","0.271604","0.271604","0","0","0","0","0","0","0.274334","0.274334","0.274334"
"2276","4.925975","4.925975","4.925975","0","0","0","0","0","0","5.180899","5.180899","5.180899"
"2277","7.866351","7.866351","7.866351","0","0","0","0","0","0","7.666857","7.666857","7.666857"
"2278","0.023709","0.023709","0.023709","0","0","0","0","0","0","0.024984000000000003","0.024984000000000003","0.024984000000000003"
"2279","1.515863","1.515863","1.515863","0","0","0","0","0","0","1.525999","1.525999","1.525999"
"2280","0.08491599999999999","0.08491599999999999","0.08491599999999999","0","0","0","0","0","0","0.086285","0.086285","0.086285"
"2281","0.126134","0.126134","0.126134","0","0","0","0","0","0","0.12400499999999999","0.12400499999999999","0.12400499999999999"
"2282","3.563076","3.563076","3.563076","0","0","0","0","0","0","3.319554","3.319554","3.319554"
"2283","0.059906999999999995","0.059906999999999995","0.059906999999999995","0","0","0","0","0","0","0.05909300000000001","0.05909300000000001","0.05909300000000001"
"2284","0.225742","0.225742","0.225742","0","0","0","0","0","0","0.223402","0.223402","0.223402"
"2285","2.969937","2.969937","2.969937","0","0","0","0","0","0","2.719245","2.719245","2.719245"
"2286","0.168087","0.168087","0.168087","0","0","0","0","0","0","0.171523","0.171523","0.171523"
"2287","0.561194","0.561194","0.561194","0","0","0","0","0","0","0.5707559999999999","0.5707559999999999","0.5707559999999999"
"2288","0.048746000000000005","0.048746000000000005","0.048746000000000005","0","0","0","0","0","0","0.048288","0.048288","0.048288"
"2289","6.56813","6.56813","6.56813","0","0","0","0","0","0","6.104015","6.104015","6.104015"
"2290","5.066180999999999","5.066180999999999","5.066180999999999","0","0","0","0","0","0","5.306015","5.306015","5.306015"
"2291","0.934622","0.934622","0.934622","0","0","0","0","0","0","0.934933","0.934933","0.934933"
"2292","0.028776","0.028776","0.028776","0","0","0","0","0","0","0.031233","0.031233","0.031233"
"2293","0.213227","0.213227","0.213227","0","0","0","0","0","0","0.21407900000000002","0.21407900000000002","0.21407900000000002"
"2294","0.110551","0.110551","0.110551","0","0","0","0","0","0","0.107225","0.107225","0.107225"
"2295","3.534313","3.534313","3.534313","0","0","0","0","0","0","3.58407","3.58407","3.58407"
"2296","1.363078","1.363078","1.363078","0","0","0","0","0","0","1.505533","1.505533","1.505533"
"2297","0.218515","0.218515","0.218515","0","0","0","0","0","0","0.21584399999999998","0.21584399999999998","0.21584399999999998"
"2298","5.6039319999999995","5.6039319999999995","5.6039319999999995","0","0","0","0","0","0","5.597317","5.597317","5.597317"
"2299","0.102905","0.102905","0.102905","0","0","0","0","0","0","0.102372","0.102372","0.102372"
"2300","0.267729","0.267729","0.267729","0","0","0","0","0","0","0.280391","0.280391","0.280391"
"2301","2.753543","2.753543","2.753543","0","0","0","0","0","0","2.85189","2.85189","2.85189"
"2302","4.848644","4.848644","4.848644","0","0","0","0","0","0","4.598054","4.598054","4.598054"
"2303","0.118532","0.118532","0.118532","0","0","0","0","0","0","0.11331699999999999","0.11331699999999999","0.11331699999999999"
"2304","0.012048","0.012048","0.012048","0","0","0","0","0","0","0.012207","0.012207","0.012207"
"2305","0.025064","0.025064","0.025064","0","0","0","0","0","0","0.026974","0.026974","0.026974"
"2306","0.8121079999999999","0.8121079999999999","0.8121079999999999","0","0","0","0","0","0","0.846388","0.846388","0.846388"
